name,formatted_address,vicinity,formatted_phone_number,international_phone_number,location-lat-lng,location-lat,location-lng,permanently_closed,rating,types,url,website,place_id
"Maruti Apartment","Naya Bazaar, Khalpara, Siliguri, West Bengal 734001, India","Naya Bazaar, Khalpara, Siliguri",,,"26.707,88.4214",26.707,88.4214,,,establishment,https://plus.google.com/108001077583609789780/about?hl=en-US,,ChIJC_mbGGhB5DkRL-TW9k_Nnw4
"Anil Biswas Bhavan","Beside Madhdoot Cinema, Hill Cart, Hakim Para, Siliguri, West Bengal 734001, India","Beside Madhdoot Cinema, Hill Cart, Hakim Para, Siliguri","097330 46942","+91 97330 46942","26.713318,88.424674",26.713318,88.424674,,,establishment,https://plus.google.com/113022510346434531931/about?hl=en-US,,ChIJNU39lWtB5DkR4jHA4cdDix8
"Ghosh Residence And Commercial Housing","Nazrul Sarani By Ln, Ward 12, Hakim Para, Siliguri, West Bengal 734001, India","Nazrul Sarani By Ln, Ward 12, Hakim Para, Siliguri",,,"26.718685,88.427394",26.718685,88.427394,,,establishment,https://plus.google.com/116039592436355514083/about?hl=en-US,,ChIJOxgtPBNB5DkRkOLfyV-SfMQ
"Marble Palace Godown","7, Ashram Para, Hakim Para, Siliguri, West Bengal 734001, India","7, Ashram Para, Hakim Para, Siliguri","0353 253 6206","+91 353 253 6206","26.719969,88.428518",26.719969,88.428518,,,establishment,https://plus.google.com/102404778180906741976/about?hl=en-US,,ChIJpTQY_BJB5DkRwJqWydziP1s
Mukuldeep,"Station Feeder Road, Babupara, Siliguri, West Bengal 734005, India","Station Feeder Road, Babupara, Siliguri",,,"26.704393,88.42468",26.704393,88.42468,,,establishment,https://plus.google.com/107919613945427378681/about?hl=en-US,,ChIJ_z7tFWZB5DkRCtrVg20lCzY
"Onkar Tower","Hill Cart Road, Hakim Para, Siliguri, West Bengal 734001, India","Hill Cart Road, Hakim Para, Siliguri","094340 54399","+91 94340 54399","26.712377,88.425449",26.712377,88.425449,,,establishment,https://plus.google.com/101922828618776455926/about?hl=en-US,,ChIJJQX5TRVB5DkRefEGtZ8391I
"Gunea house Resi","Ramkrishna Road By Lane, Ashram Para, Hakim Para, Siliguri, West Bengal 734001, India","Ramkrishna Road By Lane, Ashram Para, Hakim Para, Siliguri",,,"26.718724,88.428505",26.718724,88.428505,,,establishment,https://plus.google.com/109737006199714899969/about?hl=en-US,,ChIJQfyK3hJB5DkRvQz5JrnfS2I
"gitanjali complex","Ward 25, Pradip Nagar, Siliguri, West Bengal 734005, India","Ward 25, Pradip Nagar, Siliguri",,,"26.700902,88.420654",26.700902,88.420654,,,establishment,https://plus.google.com/105383529547330572335/about?hl=en-US,,ChIJ9-Wa811B5DkRaQ6y4wZZ7wA
"Inspection Bungalow","Baghajatin Road, Hakim Para, Siliguri, West Bengal 734001, India","Baghajatin Road, Hakim Para, Siliguri",,,"26.7109,88.4267",26.7109,88.4267,,,establishment,https://plus.google.com/115410276812182360715/about?hl=en-US,,ChIJCR2SpG5B5DkR7VcglNwbTnU
"Anil Refrigeration","Haren Mukherjee Road, Hakim Para, Siliguri, West Bengal 734001, India","Haren Mukherjee Road, Hakim Para, Siliguri","0353 243 5056","+91 353 243 5056","26.714952,88.429527",26.714952,88.429527,,,establishment,https://plus.google.com/102725766897613062019/about?hl=en-US,,ChIJmZCJam1B5DkRhYU1frZrzlU
"AIR Staff Quarters","Ward 12, Hakim Para, Siliguri, West Bengal 734001, India","Ward 12, Hakim Para, Siliguri",,,"26.714038,88.429162",26.714038,88.429162,,,establishment,https://plus.google.com/108660548997246507357/about?hl=en-US,,ChIJ1VgMpG1B5DkRq3_2XMd5mew
"Triveni Apartment","Milanpally, Siliguri, West Bengal 734001, India","Milanpally, Siliguri",,,"26.704,88.4248",26.704,88.4248,,,establishment,https://plus.google.com/109060457477211445188/about?hl=en-US,,ChIJ8ycca2ZB5DkRgcjFkR0UBio
"Revenue Building","Hakim Para, Siliguri, West Bengal 734001, India","Hakim Para, Siliguri",,,"26.713781,88.429548",26.713781,88.429548,,,establishment,https://plus.google.com/114467715350260568309/about?hl=en-US,,ChIJV3oimG1B5DkRPU5gY2Om3tg
Nabaudyan,"Ananda Mohan Basu By Ln, Babupara, Siliguri, West Bengal 734004, India","Ananda Mohan Basu By Ln, Babupara, Siliguri",,,"26.701414,88.427139",26.701414,88.427139,,,establishment,https://plus.google.com/115521398910766413841/about?hl=en-US,,ChIJ_djyQGRB5DkRD6LQW0A8_ow
"Bappa's Apartment","Ground Floor, Siliguri, West Bengal 734007, India","Ground Floor, Siliguri",,,"26.69664,88.422493",26.69664,88.422493,,,establishment,https://plus.google.com/100200364727752285330/about?hl=en-US,,ChIJgzFAX2BB5DkRfaaME2ao9Vg
"Malancha Apartment","Babupara, Siliguri, West Bengal 734001, India","Babupara, Siliguri",,,"26.7044,88.4275",26.7044,88.4275,,,establishment,https://plus.google.com/100361698249622093210/about?hl=en-US,,ChIJx13hlmVB5DkRiPc7xZzIsjw
"Sarat Apartment","Babupara, Siliguri, West Bengal 734004, India","Babupara, Siliguri",,,"26.7006,88.4266",26.7006,88.4266,,,establishment,https://plus.google.com/113604360647215118111/about?hl=en-US,,ChIJp-ZSEGRB5DkRYXuiF5BnaYU
"Amalabala Apartment","Babupara, Siliguri, West Bengal 734004, India","Babupara, Siliguri",,,"26.7017,88.4278",26.7017,88.4278,,,establishment,https://plus.google.com/116162032327720997506/about?hl=en-US,,ChIJE84IW2RB5DkRKAXU7w8CR7M
"Dinante Apatrments","Babupara, Siliguri, West Bengal 734001, India","Babupara, Siliguri",,,"26.70258,88.429616",26.70258,88.429616,,,establishment,https://plus.google.com/112808574869222410365/about?hl=en-US,,ChIJF37a2GRB5DkRYe6IJge-Ap4
"Debasis Apertment","1st floor, Babupara, Siliguri, West Bengal 734007, India","1st floor, Babupara, Siliguri",,,"26.695704,88.425567",26.695704,88.425567,,,establishment,https://plus.google.com/109708957278403079660/about?hl=en-US,,ChIJGxNOiWFB5DkRKsZWQUIHah0
"Dinante Apartment","Babupara, Siliguri, West Bengal 734001, India","Babupara, Siliguri",,,"26.7026,88.4298",26.7026,88.4298,,,establishment,https://plus.google.com/105276516453233387175/about?hl=en-US,,ChIJNWrK2GRB5DkRFzdWVKooxcE
"Siliguri Logistic Private Limited","Plot No. B-1, W.B.I.I.D.C., Dabgram Industrial Growth Centre, Fulbari, P.O. Satellite Township, District: Jalpaiguri, Siliguri, West Bengal 734015, India","Plot No. B-1, W.B.I.I.D.C., Dabgram Industrial Growth Centre, Fulbari, P.O. Satellite Township, District: Jalpaiguri, Siliguri","094340 19811","+91 94340 19811","26.669654,88.416651",26.669654,88.416651,,,establishment,https://plus.google.com/116370431607688602534/about?hl=en-US,,ChIJkZtErpRD5DkRKid0vbaMWz4
"BALA Chati Vandear","National Highway 31, Budharugaon, West Bengal 734426, India","National Highway 31, Budharugaon","098510 53530","+91 98510 53530","26.467946,88.239425",26.467946,88.239425,,,establishment,https://plus.google.com/101294555110769301055/about?hl=en-US,,ChIJgf2piCVU5DkRg1GDw4c8sT0
"Debijhora Tea Factory","Butijhari, West Bengal 733207, India",Butijhari,,,"26.470458,88.396608",26.470458,88.396608,,,establishment,https://plus.google.com/106445170165152779552/about?hl=en-US,,ChIJFd9f9jFZ5DkR-AJg1PQMqw4
"Anukampa Ent Pvt Ltd, Unit- Anand Steel Sales Corporation","Sevoke Road, Opp Hotel gateway, Smriti Dham Building, Siliguri, West Bengal 734001, India","Sevoke Road, Opp Hotel gateway, Smriti Dham Building, Siliguri","0353 277 7735","+91 353 277 7735","26.717103,88.423531",26.717103,88.423531,,,"hardware_store / store / establishment",https://plus.google.com/104985001485932131466/about?hl=en-US,,ChIJY2VGKmtB5DkRSYFvXgw6es4
"Cera Sanitaryware Dealer - Kundu Stores","National Commerce House Building, Church Road, Siliguri, West Bengal 734001, India","National Commerce House Building, Church Road, Siliguri","0353 243 1266","+91 353 243 1266","26.717779,88.424186",26.717779,88.424186,,,"store / establishment",https://plus.google.com/104892381275089536015/about?hl=en-US,,ChIJ_-aHzhRB5DkRjYqweZZdxyo
"Sri Bagaria Pipe Traders","Ground Floor of unnamed building, sevoke road, Sevoke Road, Ward 10, Near Pani Tanki More (Clock Tower), Siliguri, West Bengal 734001, India","Ground Floor of unnamed building, sevoke road, Sevoke Road, Ward 10, Near Pani Tanki More (Clock Tower), Siliguri",,,"26.719904,88.42648",26.719904,88.42648,,,"store / establishment",https://plus.google.com/115582079928838880782/about?hl=en-US,,ChIJ2wKWcBNB5DkR5k0RKFFk5w8
"Sharma Enterprise","Matigara Haat, National Highway 31, Matigara, West Bengal 734010, India","Matigara Haat, National Highway 31, Matigara",,,"26.723277,88.383197",26.723277,88.383197,,,"hardware_store / store / establishment",https://plus.google.com/100025096160595463380/about?hl=en-US,,ChIJn8s7GcJG5DkR6jXHqSU-pxE
"SandeepG. Realestate Limited","2nd Floor, G-0214, City Centre, Office Block, Uttorayon, Matigara, Siliguri, West Bengal 734010, India","2nd Floor, G-0214, City Centre, Office Block, Uttorayon, Matigara, Siliguri","0353 257 6700","+91 353 257 6700","26.724955,88.3939",26.724955,88.3939,,,establishment,https://plus.google.com/100478370315203500491/about?hl=en-US,http://www.sandeepg.in/,ChIJf9wNGs9G5DkRdSVRBH97dLw
"Paticolony by kaushik","Paticolony,, Siliguri, West Bengal, India","Paticolony,, Siliguri","096416 25617","+91 96416 25617","26.722834,88.405319",26.722834,88.405319,,,"hardware_store / store / establishment",https://plus.google.com/118277164915049336548/about?hl=en-US,,ChIJk5oYCzRB5DkR8w22vh0AKnk
"S K Enterprise","Champasari Road, Champasari, Siliguri, West Bengal 734003, India","Champasari Road, Champasari, Siliguri",,,"26.751857,88.416767",26.751857,88.416767,,,"hardware_store / store / establishment",https://plus.google.com/115475343415739607530/about?hl=en-US,,ChIJc3etutxA5DkRobtPEMEuGTA
"Amit Enterprises","Champasari Road, Ward 46, Champasari, Siliguri, West Bengal 734003, India","Champasari Road, Ward 46, Champasari, Siliguri",,,"26.750078,88.416865",26.750078,88.416865,,,"home_goods_store / store / establishment",https://plus.google.com/117616578825936851457/about?hl=en-US,,ChIJt4PUjtxA5DkRIUNZ2J1euvg
"Rahul Hardware & Royal Enterprise","NH-31 ,Mallaguri ,Opp. Himul cattle feed,, Siliguri, West Bengal 734003, India","NH-31 ,Mallaguri ,Opp. Himul cattle feed,, Siliguri","0353 251 3384","+91 353 251 3384","26.734355,88.413859",26.734355,88.413859,,,"hardware_store / store / establishment",https://plus.google.com/104458511315073838860/about?hl=en-US,,ChIJ3fsDLSRB5DkRNW0_sHmLKnQ
"Siliguri Jalpaiguri Development Authority Building","Tenzing Norgey Road, Pradhannagar, Patiram Jote, Siliguri, West Bengal 734001, India","Tenzing Norgey Road, Pradhannagar, Patiram Jote, Siliguri",,,"26.725469,88.414466",26.725469,88.414466,,,establishment,https://plus.google.com/105860636987655371263/about?hl=en-US,,ChIJQzQZpTtB5DkRugJXRG1nE5Y
"Ashirbad Builders","Baghajatin Colony, Pradhan Nagar, Siliguri, West Bengal 734001, India","Baghajatin Colony, Pradhan Nagar, Siliguri",,,"26.737945,88.42093",26.737945,88.42093,,,"hardware_store / store / establishment",https://plus.google.com/106779136314629834610/about?hl=en-US,,ChIJH-1K1SFB5DkRhAyK4vP469U
"Pravez Constructions Pvt Ltd","31, Sevoke Road, Near Gurudwara, Siliguri, West Bengal 734001, India","31, Sevoke Road, Near Gurudwara, Siliguri","0353 243 5096","+91 353 243 5096","26.718799,88.42521",26.718799,88.42521,,,establishment,https://plus.google.com/102026247548538975957/about?hl=en-US,,ChIJE79PvRRB5DkRDn9NAXJI-1Y
"Blue Dart Building","Janta Nagar, Siliguri, West Bengal 734001, India","Janta Nagar, Siliguri","093124 09174","+91 93124 09174","26.725678,88.429035",26.725678,88.429035,,,establishment,https://plus.google.com/113118861371870196504/about?hl=en-US,,ChIJpWoFsRFB5DkRRwLWWm3TByQ
"Siliguri Balaji Stores","Opp. Nanak Tower, Sevoke Road, Ward 11, Hakim Para, Siliguri, West Bengal 734001, India","Opp. Nanak Tower, Sevoke Road, Ward 11, Hakim Para, Siliguri","0353 277 7632","+91 353 277 7632","26.718021,88.425087",26.718021,88.425087,,,"hardware_store / store / establishment",https://plus.google.com/106054271476698040003/about?hl=en-US,,ChIJWUv1sBRB5DkRS1zErIqMDQw
"Shivam Sanico","Janta Nagar, Siliguri, West Bengal 734001, India","Janta Nagar, Siliguri","0353 252 2457","+91 353 252 2457","26.717436,88.424124",26.717436,88.424124,,,"hardware_store / store / establishment",https://plus.google.com/117790682706604444416/about?hl=en-US,http://siliguriyellowpages.com/index.php?option=com_sobi2&sobi2Task=sobi2Details&catid=0&sobi2Id=9230&Itemid=,ChIJh-ns0xRB5DkRXzw6SfgpQp4
"Mishra Cement House","Pradip Nagar, Siliguri, West Bengal 734001, India","Pradip Nagar, Siliguri",,,"26.702085,88.412728",26.702085,88.412728,,,"store / establishment",https://plus.google.com/114230740182077193465/about?hl=en-US,,ChIJlUTwRFpB5DkR7_9PhfQ-cQA
"Phoolchand Brothers & Co","Layak Bhawan, 61, Hill Cart Road, Siliguri, West Bengal 734001, India","Layak Bhawan, 61, Hill Cart Road, Siliguri","098000 02001","+91 98000 02001","26.718261,88.420735",26.718261,88.420735,,,"hardware_store / store / establishment",https://plus.google.com/104526615608919843286/about?hl=en-US,,ChIJAXwqKypB5DkRZ2j9Af5i6Q4
"Classic Sanitation","Church Road, Janta Nagar, Siliguri, West Bengal 734001, India","Church Road, Janta Nagar, Siliguri","0353 277 7369","+91 353 277 7369","26.718155,88.423358",26.718155,88.423358,,,"home_goods_store / store / establishment",https://plus.google.com/113478723182540512706/about?hl=en-US,,ChIJdXOJJxVB5DkRejS9vbZ7hHQ
"Biseswar hardware Store","Hakim Para, Siliguri, West Bengal 734001, India","Hakim Para, Siliguri",,,"26.716873,88.425989",26.716873,88.425989,,,"hardware_store / store / establishment",https://plus.google.com/118097436974490126979/about?hl=en-US,,ChIJ0_OoqWxB5DkRlbSiR207O_w
"bajrang trading company","sevoke Road, Punjab National Bank, Siliguri, West Bengal 734001, India","sevoke Road, Punjab National Bank, Siliguri","098323 07541","+91 98323 07541","26.717342,88.423697",26.717342,88.423697,,,"hardware_store / store / establishment",https://plus.google.com/110816966743639474518/about?hl=en-US,,ChIJizBSK2tB5DkR7eaqCHax47o
"HARDWARE AND SANITARY STORES","KURSEONG RICE MILL COMPOUND,BURDWAN ROAD, Siliguri, West Bengal 734001, India","KURSEONG RICE MILL COMPOUND,BURDWAN ROAD, Siliguri","081016 65150","+91 81016 65150","26.714688,88.419994",26.714688,88.419994,,,"home_goods_store / store / establishment",https://plus.google.com/111988883224933979162/about?hl=en-US,,ChIJz287NEBB5DkRBUWPOnno_K4
"Ashok Hardware Agencies","Hotel Gateway Bldg., Sevoke Road, Hakim Para, Siliguri, West Bengal 734001, India","Hotel Gateway Bldg., Sevoke Road, Hakim Para, Siliguri",,,"26.716968,88.424065",26.716968,88.424065,,,"hardware_store / store / establishment",https://plus.google.com/111477421730935355911/about?hl=en-US,,ChIJBe_xMWtB5DkRHeXnMuJ3K7g
"Trilok Nirman Pvt. Ltd.","Panjabi Para, Siliguri, West Bengal, India","Panjabi Para, Siliguri",,,"26.723437,88.428478",26.723437,88.428478,,,establishment,https://plus.google.com/118396784228882506601/about?hl=en-US,,ChIJXTrvgBFB5DkRwBaIaYUe6WY
"Royal Hardware Store","Sevoke Road, Janta Nagar, Siliguri, West Bengal 734001, India","Sevoke Road, Janta Nagar, Siliguri",,,"26.716216,88.42322",26.716216,88.42322,,,"hardware_store / store / establishment",https://plus.google.com/105461550486747110023/about?hl=en-US,,ChIJO2Ii32pB5DkRNwp3BZtJqH0
"Cera Sanitaryware Dealer - Geeta Traders","Hotel Nine Ten, Sevoke Road, Siliguri, West Bengal 734001, India","Hotel Nine Ten, Sevoke Road, Siliguri","0353 252 2495","+91 353 252 2495","26.719446,88.424942",26.719446,88.424942,,,"store / establishment",https://plus.google.com/102846740066290410297/about?hl=en-US,,ChIJZeKHkRRB5DkRj4Sq8Y_DRkk
"Economic Hardware","Maitra Bhawan, Sevoke Road, Siliguri, West Bengal 734001, India","Maitra Bhawan, Sevoke Road, Siliguri",,,"26.719891,88.426473",26.719891,88.426473,,,"hardware_store / store / establishment",https://plus.google.com/108156209495482173861/about?hl=en-US,,ChIJI5-gcBNB5DkROqyibf-UMnk
"Daw Builders","Sevoke Road, Janta Nagar, Siliguri, West Bengal 734001, India","Sevoke Road, Janta Nagar, Siliguri",,,"26.71854,88.424991",26.71854,88.424991,,,"hardware_store / store / establishment",https://plus.google.com/110391640590006051837/about?hl=en-US,,ChIJn2dxvBRB5DkRB4f1962tNNM
"Cera Sanitaryware Dealer -Bhagwati Marbles","Opposite - Gurudwara, Sevoke Road, Siliguri, West Bengal 734001, India","Opposite - Gurudwara, Sevoke Road, Siliguri","0353 277 7217","+91 353 277 7217","26.719189,88.425337",26.719189,88.425337,,,"store / establishment",https://plus.google.com/116081254014047159074/about?hl=en-US,,ChIJFSiMmRRB5DkRXEBLALaEqos
"General Hardware Stores","Sevoke Road, Siliguri, West Bengal 734001, India","Sevoke Road, Siliguri",,,"26.719219,88.425587",26.719219,88.425587,,,"hardware_store / store / establishment",https://plus.google.com/112637874288951648851/about?hl=en-US,,ChIJc8cCnBRB5DkRSLRM-qlV0Oo
"Shivam Enterprises","Sevoke Road, Siliguri, West Bengal 734001, India","Sevoke Road, Siliguri",,,"26.719706,88.425896",26.719706,88.425896,,,"store / establishment",https://plus.google.com/101541697268635199320/about?hl=en-US,,ChIJK1Q7fRNB5DkR8X4beAKa-ZM
"Bhagawati Paints","Bejoy Deep, Siliguri, West Bengal 734001, India","Bejoy Deep, Siliguri",,,"26.719714,88.425955",26.719714,88.425955,,,"home_goods_store / store / establishment",https://plus.google.com/100553147219946740858/about?hl=en-US,,ChIJ6c8QfRNB5DkRqKUQKiMXiPw
"P R Trading Co","Sevoke Road, Siliguri, West Bengal 734001, India","Sevoke Road, Siliguri",,,"26.719022,88.425772",26.719022,88.425772,,,"hardware_store / store / establishment",https://plus.google.com/118320531988216936198/about?hl=en-US,,ChIJw4-0nxRB5DkRKLCX5ZgiXFw
"Cera Sanitaryware Dealer -Janata Tiles & Marbles","Opp. Gurudwara Main Gate, Sevoke Road, Siliguri, West Bengal 734001, India","Opp. Gurudwara Main Gate, Sevoke Road, Siliguri","0353 277 7505","+91 353 277 7505","26.71919,88.425891",26.71919,88.425891,,,"store / establishment",https://plus.google.com/102445479847986711124/about?hl=en-US,,ChIJl2fwYRNB5DkRCd5BeJl6n8Y
"Mahabir Hardware Stores","Sevoke Road, Siliguri, West Bengal 734001, India","Sevoke Road, Siliguri",,,"26.719141,88.425872",26.719141,88.425872,,,"hardware_store / store / establishment",https://plus.google.com/103317617131556614554/about?hl=en-US,,ChIJMS3nYRNB5DkRzwfaEJcjfeQ
"Saria Hardware Store","68, Sevoke Road, Ward 10, Near Pani Tanki More (Clock Tower), Siliguri, West Bengal 734001, India","68, Sevoke Road, Ward 10, Near Pani Tanki More (Clock Tower), Siliguri",,,"26.720391,88.426478",26.720391,88.426478,,,"hardware_store / store / establishment",https://plus.google.com/100069626827829555561/about?hl=en-US,,ChIJq29inRNB5DkRzdkpMmvoRjk
"AUSTIN POWER PLY","Sevoke Road, Ward 11, Siliguri, West Bengal 734001, India","Sevoke Road, Ward 11, Siliguri",,,"26.719366,88.42606",26.719366,88.42606,,,establishment,https://plus.google.com/111571325014024600093/about?hl=en-US,,ChIJIYSSYxNB5DkRKrZ4LxXQZA0
"Dutta building","Bidhan Road, Hakim Para, Siliguri, West Bengal 734001, India","Bidhan Road, Hakim Para, Siliguri",,,"26.718248,88.42639",26.718248,88.42639,,,"store / establishment",https://plus.google.com/115511136302636029732/about?hl=en-US,,ChIJWdzbWhNB5DkRRofqIyuihpo
