name,formatted_address,vicinity,formatted_phone_number,international_phone_number,location-lat-lng,permanently_closed,rating,types,url,website,place_id
"Dongfang Bingchuan","Tingri, Xigaze, Tibet, China","Tingri, Xigaze",,,"28.127406,86.96897",,,establishment,https://plus.google.com/115061034805167647643/about?hl=en-US,,ChIJr3woFDNM6DkRfu2xRlKsdcM
"Hongxing No.1 Bingchuan","Tingri, Xigaze, Tibet, China","Tingri, Xigaze",,,"28.086144,86.843493",,,establishment,https://plus.google.com/112411428030554843791/about?hl=en-US,,ChIJ5_hQ6nKy6TkRce3S5DkkR-o
"Shree Dudhkunda primary School Hewa","Takasindu 56000, Nepal",Takasindu,,,"27.601654,86.644052",,,"school / establishment",https://plus.google.com/114998358224457094560/about?hl=en-US,,ChIJPwnxZwoU6TkRxuxKbXIt_o8
"Mini Tibet Lodge","Lukla - Everest Base Camp Trekking Route, Khumjung 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Khumjung",,,"27.771221,86.723304",,,"restaurant / lodging / food / establishment",https://plus.google.com/105521416080616542580/about?hl=en-US,,ChIJGy3BREAP6TkRsOuCbWtQFfc
"Everest Bliss Limin Hotel","Tingri, Xigaze, Tibet, China","Tingri, Xigaze",,,"28.16585,86.842817",,,"lodging / establishment",https://plus.google.com/112252959329020543397/about?hl=en-US,,ChIJC06NOouz6TkRaescgUyH_kk
"khiji meselmidevithen","Khiji Chandeshwori 56100, Nepal","Khiji Chandeshwori",,,"27.458473,86.305547",,,"place_of_worship / establishment",https://plus.google.com/113642053392309482365/about?hl=en-US,,ChIJPdgcaVJe6TkRV-tQ7TviiEg
"Xiangbala Hostel","Tingri, Xigaze, Tibet, China","Tingri, Xigaze",,,"28.165866,86.843215",,,"lodging / establishment",https://plus.google.com/100147314364782683386/about?hl=en-US,,ChIJcUcdPYuz6TkRTes3lbgjl5w
"Mahendrodaya Primary School","Salyan Solu 56000, Nepal","Salyan Solu",,,"27.373422,86.617972",,,"school / establishment",https://plus.google.com/103187114506305884363/about?hl=en-US,,ChIJBUdYgf446TkRFesXWPlHA2I
"The Waves Pub","Lukla - Everest Base Camp Trekking Route, Chaurikharka 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Chaurikharka",,,"27.689809,86.729266",,,"bar / establishment",https://plus.google.com/117522578342503933589/about?hl=en-US,,ChIJF010_xoQ6TkRwurdMNLdH-8
"World Gaofeng Restaurant","Tingri, Xigaze, Tibet, China","Tingri, Xigaze",,,"28.164296,86.843235",,,"lodging / establishment",https://plus.google.com/115232918531825213828/about?hl=en-US,,ChIJpRKxXYuz6TkRvuqtQ9uE8GE
"Sagarmatha Pollution Control Committee","Namche Bazar, Namche 56000, Nepal",Namche,038-540057,"+977 38-540057","27.803828,86.710403",,,establishment,https://plus.google.com/111118724638956667079/about?hl=en-US,http://www.spcc.org.np/,ChIJGwBxCtAI6TkRneoztm50bGw
"Kala Pattar","Khumjung 56000, Nepal",Khumjung,,,"27.98038,86.827612",,,"natural_feature / establishment",https://plus.google.com/100950656995485280394/about?hl=en-US,,ChIJxXi2yPir6TkRk-pdX5oWiJM
"Shyam Electronic Store","Lukla - Everest Base Camp Trekking Route, Namche 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Namche",,,"27.803317,86.710217",,,"electronics_store / store / establishment",https://plus.google.com/106429927502783477084/about?hl=en-US,,ChIJqXfWDNAI6TkRI-q3Pp32Fs0
"Phortse Guest House & Restaurant","Phortse, Khumjung 56000, Nepal","Phortse, Khumjung",,,"27.845629,86.748664",,,"restaurant / lodging / food / establishment",https://plus.google.com/107364472298529458378/about?hl=en-US,,ChIJkUC619MH6TkRz-mcoHmsjcY
"Shree Himalayan Primary School","Namche Marg, Namche 56000, Nepal","Namche Marg, Namche",,,"27.803468,86.712317",,,"school / establishment",https://plus.google.com/101157817738757170355/about?hl=en-US,,ChIJQ10_8c8I6TkRJekSfEHPvng
"Pizza and Cake Shop","Namche Bazar, Namche 56000, Nepal",Namche,,,"27.810629,86.709498",,,"cafe / food / establishment",https://plus.google.com/103016964643064208472/about?hl=en-US,,ChIJ-8o1jtwI6TkRyeiCN0ONW44
"Dahal Store","Lukla - Everest Base Camp Trekking Route, Namche 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Namche",,,"27.803178,86.710132",,,"store / establishment",https://plus.google.com/106041623814581552030/about?hl=en-US,,ChIJbfK8ctAI6TkRc-hDZBTswos
"Beyul Lodge","Khumjung Village, Khumjung 56000, Nepal","Khumjung Village, Khumjung",,,"27.822347,86.716315",,,"lodging / establishment",https://plus.google.com/100993246178528276574/about?hl=en-US,,ChIJOZAzpu4I6TkR7-dR3Ko_L9g
"Phortse Trekker's Lodge","Gokyo Lake Marg, Khumjung 56000, Nepal","Gokyo Lake Marg, Khumjung",,,"27.851701,86.744714",,,"lodging / establishment",https://plus.google.com/104356163544187823768/about?hl=en-US,,ChIJheC619kH6TkRMeejhVdPScs
"Kemgon Gompa","Lukla - Everest Base Camp Trekking Route, Chaurikharka 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Chaurikharka",,,"27.689233,86.727884",,,"place_of_worship / establishment",https://plus.google.com/115196605330274551976/about?hl=en-US,,ChIJbT2bRxoQ6TkROuYU4ZSc-5w
"Hire and Horse","Namche Marg, Namche 56000, Nepal","Namche Marg, Namche",,,"27.803537,86.710229",,,establishment,https://plus.google.com/109172010876003030191/about?hl=en-US,,ChIJMSZQC9AI6TkRKOZi2Ql1a6A
"General Store","Lukla Hiking Marg, Namche 56000, Nepal","Lukla Hiking Marg, Namche",,,"27.804808,86.70962",,,"store / establishment",https://plus.google.com/110416283932855402093/about?hl=en-US,,ChIJo5HFkdoI6TkRKuXYnJ-gS0E
"Ram Laxman Primary School","Keureni, Salyan Solu 56000, Nepal","Keureni, Salyan Solu",,,"27.383586,86.638361",,,"school / establishment",https://plus.google.com/107356165989017543626/about?hl=en-US,,ChIJKe81qBM56TkR9eT09TIdr_s
"Bannaru Restaurant","Tingri, Xigaze, Tibet, China","Tingri, Xigaze",,,"28.165899,86.842791",,,"restaurant / food / establishment",https://plus.google.com/107170697054407857683/about?hl=en-US,,ChIJNYa9Oouz6TkR6ORgUbTDgQI
"Sherpa Adventure Gear","Namche Bazar, Namche 56000, Nepal",Namche,0985-1024586,"+977 985-1024586","27.804994,86.710246",,,"shopping_mall / establishment",https://plus.google.com/101940623801483485896/about?hl=en-US,http://www.namche-bazaar.com/,ChIJqz3_ntoI6TkRqeS82Ntc3NI
"Recycling Trash","Lukla - Everest Base Camp Trekking Route, Khumjung 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Khumjung",,,"27.788096,86.719409",,,establishment,https://plus.google.com/113312393070460799433/about?hl=en-US,,ChIJwaNDtjUP6TkR--NgkqWxYwc
"Peaceful Lodge","Phorche Pangboche Trail, Khumjung 56000, Nepal","Phorche Pangboche Trail, Khumjung",038-540015,"+977 38-540015","27.847832,86.75111",,,"lodging / establishment",https://plus.google.com/117946974927232214373/about?hl=en-US,,ChIJQayTz9EH6TkR8-PtlDvjzqc
"Shangri La Lodge and Restaurant","Lukla - Everest Base Camp Trekking Route, Chaurikharka 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Chaurikharka",,,"27.688207,86.731947",,,"restaurant / lodging / food / establishment",https://plus.google.com/105343168574208330377/about?hl=en-US,,ChIJYbWWTgUQ6TkR7-MbInjZ6Fw
"Thamserku Lodge and Restaurant","Everest Base Camp Trekking Route, Khumjung 56000, Nepal","Everest Base Camp Trekking Route, Khumjung",,,"27.823426,86.730811",,,"lodging / establishment",https://plus.google.com/109556445760259177231/about?hl=en-US,,ChIJmeDNl5AI6TkRBOPVGsL2_u4
"Tashi Dele Lodge and Restaurant","Namche Marg, Namche 56000, Nepal","Namche Marg, Namche",,,"27.805657,86.711485",,,"restaurant / food / establishment",https://plus.google.com/103260482780696654609/about?hl=en-US,,ChIJc-SwNMUI6TkRpeLogB_RTw8
茶留香,"Tingri, Xigaze, Tibet, China","Tingri, Xigaze",,,"28.165642,86.84264",,,"lodging / establishment",https://plus.google.com/105942435243087269174/about?hl=en-US,,ChIJ35sENIuz6TkRceIf7bibnyE
"Rastriya Banijya Bank","Lukla - Everest Base Camp Trekking Route, Chaurikharka 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Chaurikharka",,,"27.688694,86.730734",,,"bank / finance / establishment",https://plus.google.com/106307417663251667928/about?hl=en-US,,ChIJu2p6uBoQ6TkRXOJN87qFA1k
"Lukla Restaurant","Lukla - Everest Base Camp Trekking Route, Chaurikharka 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Chaurikharka",,,"27.688617,86.7308",,,"restaurant / food / establishment",https://plus.google.com/113611880487077403192/about?hl=en-US,,ChIJhQQjuBoQ6TkRKOKp7Gq9F-I
世界旅友之家,"Tingri, Xigaze, Tibet, China","Tingri, Xigaze",,,"28.16654,86.842874",,,"lodging / establishment",https://plus.google.com/101871960684698011492/about?hl=en-US,,ChIJwTfjJouz6TkRGOImkl7Hc6A
"Sun Site Lodge","Namche Bazar, Namche VDC 56000, Nepal","Namche VDC",,,"27.804634,86.709356",,,"lodging / establishment",https://plus.google.com/111257479503970512039/about?hl=en-US,,ChIJhchAhNoI6TkRyOEeohM132c
"Sherpa Tea House","Namche Marg, Namche 56000, Nepal","Namche Marg, Namche",,,"27.803588,86.710419",,,establishment,https://plus.google.com/106021045205287506501/about?hl=en-US,,ChIJvYmVC9AI6TkRkuG1PAHRESU
"Summit Lodge","Lukla, Chaurikharka 56000, Nepal",Chaurikharka,,,"27.68555,86.731736",,,"lodging / establishment",https://plus.google.com/114386307466011715258/about?hl=en-US,,ChIJywL-3g8Q6TkRkuEjJpyiRis
"Potala Mountaineering Shop","Namche Bazar, Namche 56000, Nepal",Namche,,,"27.804741,86.710419",,,"store / establishment",https://plus.google.com/105787543068459386970/about?hl=en-US,,ChIJy0jyvNoI6TkRfOGfw62zo7U
"John Store","Lukla - Everest Base Camp Trekking Route, Chaurikharka 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Chaurikharka",,,"27.690746,86.728715",,,"store / establishment",https://plus.google.com/111484923164592711698/about?hl=en-US,,ChIJPxVPrxsQ6TkRld0f17jSvu8
"Sagar Matha Electric and Communication Centre","Lukla - Everest Base Camp Trekking Route, Chaurikharka 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Chaurikharka",0981-7749888,"+977 981-7749888","27.68943,86.729667",,,"store / establishment",https://plus.google.com/104966978115624250143/about?hl=en-US,,ChIJ3z6x-hoQ6TkR_dnKy2mDF2M
"Pramathulud Kirana","Lukla - Everest Base Camp Trekking Route, Chaurikharka 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Chaurikharka",,,"27.690084,86.728905",,,"food / store / establishment",https://plus.google.com/101642579492714817024/about?hl=en-US,,ChIJlaYqqxsQ6TkR6tefjL82RIk
"Fresh Momo Centere Tea Shop","Lukla - Everest Base Camp Trekking Route, Chaurikharka 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Chaurikharka",,,"27.690225,86.728857",,,"food / store / establishment",https://plus.google.com/104365823774278681793/about?hl=en-US,,ChIJ3T-8qxsQ6TkRgdW0OWkWiz0
"Tibetan Handicrafts","Namche Marg, Namche 56000, Nepal","Namche Marg, Namche",,,"27.804535,86.710534",,,"store / establishment",https://plus.google.com/105595732209284572124/about?hl=en-US,,ChIJbz6kpNoI6TkR4dRMUVUIzjI
"Namache Bakery and Pizza House","Namche Marg, Namche 56000, Nepal","Namche Marg, Namche",,,"27.80424,86.710318",,,"bakery / store / food / establishment",https://plus.google.com/113285197841248145070/about?hl=en-US,,ChIJw23eodoI6TkRm9SWnIqhKug
"Everest Grocery and Shopping Center","Lukla - Everest Base Camp Trekking Route, Namche 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Namche",,,"27.804205,86.710488",,,"grocery_or_supermarket / food / store / establishment",https://plus.google.com/110676764739059577759/about?hl=en-US,,ChIJN0lRodoI6TkRDcvXs4YdVes
"Sonia Grocery and Trekking Store","Namche Marg, Namche 56000, Nepal","Namche Marg, Namche",,,"27.804873,86.710408",,,"store / establishment",https://plus.google.com/104591055615094615363/about?hl=en-US,,ChIJH744vNoI6TkRAMihKklupvE
"Caravan Souvenir Shop","Lukla - Everest Base Camp Trekking Route, Chaurikharka 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Chaurikharka",,,"27.688799,86.730774",,,"store / establishment",https://plus.google.com/109296913917088319361/about?hl=en-US,,ChIJmf-XxxoQ6TkRJ8Yw6vpsF-k
"Gift of Namche and Book shop","Namche Bazar, Namche 56000, Nepal",Namche,,,"27.803868,86.71041",,,"store / establishment",https://plus.google.com/115594993580133278117/about?hl=en-US,,ChIJlbB2oNoI6TkRSsIaWCTLYwo
"Prashansha Gold Shop","Lukla - Everest Base Camp Trekking Route, Chaurikharka 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Chaurikharka",,,"27.690233,86.72899",,,"jewelry_store / store / establishment",https://plus.google.com/114195140767564567514/about?hl=en-US,,ChIJV-eMqhsQ6TkRprqtacJ63Qs
"Lord Buddha Pharmacy","Khumjung 56000, Nepal",Khumjung,,,"27.840065,86.708194",,,"pharmacy / store / health / establishment",https://plus.google.com/111067927022876388646/about?hl=en-US,,ChIJ1UKPOVYI6TkRfrKaP128loI
"Variety Trekkers Shop","Lukla - Everest Base Camp Trekking Route, Chaurikharka 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Chaurikharka",,,"27.68894,86.730136",,,"clothing_store / store / establishment",https://plus.google.com/108478013702998427147/about?hl=en-US,,ChIJ5dsS6hoQ6TkRSKmgae_6nMY
"Holiday Grocery","Namche Bazar, Namche VDC 56000, Nepal","Namche VDC",,,"27.804841,86.709949",,,"grocery_or_supermarket / food / store / establishment",https://plus.google.com/108254775989957942671/about?hl=en-US,,ChIJBQ3BltoI6TkRvagxGA85W40
"Mountain Medicine Center","Namche Bazar, Namche 56000, Nepal",Namche,,,"27.804509,86.710536",,,"pharmacy / store / health / establishment",https://plus.google.com/114958348622650529494/about?hl=en-US,,ChIJFbpBo9oI6TkROZ_hVdKGzfQ
"Mountain Hard Wear","Lukla Hiking Marg, Namche 56000, Nepal","Lukla Hiking Marg, Namche",0980-2002166,"+977 980-2002166","27.804721,86.709613",,,"store / establishment",https://plus.google.com/111458704563632444464/about?hl=en-US,,ChIJTU8wkNoI6TkRu5pWW3M7Mp4
"High Mountain Bakery Cafe","Khumjung Village, Khumjung 56000, Nepal","Khumjung Village, Khumjung",,,"27.82256,86.718821",,,"bakery / store / food / establishment",https://plus.google.com/107612057702816379696/about?hl=en-US,,ChIJ57UUiewI6TkRqJrfaBkrQuU
"Daniel Store","Lukla - Everest Base Camp Trekking Route, Chaurikharka 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Chaurikharka",,,"27.688657,86.731026",,,"clothing_store / store / establishment",https://plus.google.com/107955382878521177424/about?hl=en-US,,ChIJ8TjCtxoQ6TkRUpats9pc1eg
"Everest Trekking Shop","Namche-Thame Marg, Namche 56000, Nepal","Namche-Thame Marg, Namche",,,"27.804852,86.709538",,,"store / establishment",https://plus.google.com/111919180250319765432/about?hl=en-US,,ChIJrwEZjtoI6TkR8pJPWm3kNjk
"Kiran Shopping Center and Grocery","Namche Bazar, Namche 56000, Nepal",Namche,,,"27.804718,86.710534",,,"grocery_or_supermarket / food / store / establishment",https://plus.google.com/111336603490845493668/about?hl=en-US,,ChIJZd6Ju9oI6TkRapLPCPJJiSk
"GS Bakery Cafe","Namche Marg, Namche 56000, Nepal","Namche Marg, Namche",,,"27.804241,86.710361",,,"bakery / store / food / establishment",https://plus.google.com/102838069295958208150/about?hl=en-US,,ChIJx0zpodoI6TkRBZFHRQv_vn4
"Curio Shop","Khumjung Village, Khumjung 56000, Nepal","Khumjung Village, Khumjung",,,"27.822682,86.719157",,,"store / establishment",https://plus.google.com/117430782638322510735/about?hl=en-US,,ChIJa12diewI6TkRA5A0ORWGDb8
"Everest Book Store and Cyber Cafe","Namche Bazar, Namche 56000, Nepal",Namche,,,"27.804026,86.710537",,,"book_store / store / establishment",https://plus.google.com/112114392851364458581/about?hl=en-US,,ChIJYTMpp9oI6TkRoY5boXsDW7s
"Trekkers Shop","Lukla - Everest Base Camp Trekking Route, Chaurikharka 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Chaurikharka",,,"27.688323,86.731262",,,"food / store / establishment",https://plus.google.com/107015440742400563654/about?hl=en-US,,ChIJf9OathoQ6TkRQ41RM4H8kzA
"Everest Outdoor","Namche Bazar, Namche 56000, Nepal",Namche,,,"27.804802,86.710567",,,"store / establishment",https://plus.google.com/109827210366508186756/about?hl=en-US,,ChIJwbr1u9oI6TkRPo0XETiW1gA
"Lukla Gift Hub","Lukla, Chaurikharka 56000, Nepal",Chaurikharka,,,"27.687093,86.732276",,,"store / establishment",https://plus.google.com/102438614403307771179/about?hl=en-US,,ChIJfXACWAUQ6TkRd4X64s6Q8ws
"Bimala Store","Khumjung- Kyangjungma Marg, Khumjung 56000, Nepal","Khumjung- Kyangjungma Marg, Khumjung",,,"27.82323,86.722163",,,"store / establishment",https://plus.google.com/103566189006437636848/about?hl=en-US,,ChIJx5MeOJMI6TkR1oHfZcEB7jo
"Everest Clothing Bank","Lukla - Everest Base Camp Trekking Route, Chaurikharka 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Chaurikharka",,,"27.689247,86.72992",,,"clothing_store / store / establishment",https://plus.google.com/107646488451873246066/about?hl=en-US,,ChIJ9fWE7xoQ6TkRL33m39_aHFU
"Everest Grocery and Shopping Center","Khumjung 56000, Nepal",Khumjung,,,"27.82983,86.709225",,,"grocery_or_supermarket / food / store / establishment",https://plus.google.com/114444080431091020769/about?hl=en-US,,ChIJ-QSp_voI6TkR53o3pRSvmTU
"Namache Book and Gift Hub","Namche Marg, Namche 56000, Nepal","Namche Marg, Namche",,,"27.804984,86.709957",,,"book_store / store / establishment",https://plus.google.com/103044543200519634706/about?hl=en-US,,ChIJJ2IYlNoI6TkR9HRJaN1Ha4M
"Namche Out Door Gear","Namche Bazar, Namche 56000, Nepal",Namche,,,"27.804958,86.710626",,,"store / establishment",https://plus.google.com/108714115263289810963/about?hl=en-US,,ChIJd6NvudoI6TkR4nGJ1TrLWDA
"Everest Handicraft","Namche Marg, Namche 56000, Nepal","Namche Marg, Namche",0984-2847797,"+977 984-2847797","27.805135,86.709925",,,"store / establishment",https://plus.google.com/111976387805309379040/about?hl=en-US,,ChIJyQOJlNoI6TkRhmoTdf1KrIw
"General Store","Lukla - Everest Base Camp Trekking Route, Chaurikharka 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Chaurikharka",,,"27.689292,86.729798",,,"food / store / establishment",https://plus.google.com/101587192418424170611/about?hl=en-US,,ChIJ4-SW7xoQ6TkRx2KuN4vVNX4
"Mahakala Souvenir","Lukla - Everest Base Camp Trekking Route, Chaurikharka 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Chaurikharka",,,"27.688155,86.731988",,,"store / establishment",https://plus.google.com/117823589471548622501/about?hl=en-US,,ChIJszD3TgUQ6TkReV-b8Yg2WpU
"Lord Buddha Pharmacy","Namche Marg, Namche 56000, Nepal","Namche Marg, Namche",,,"27.804467,86.710342",,,"pharmacy / store / health / establishment",https://plus.google.com/105454370385052235422/about?hl=en-US,,ChIJVajjotoI6TkRZVx_wKHbKMs
"Himalayan Craft House","Namche-Thame Marg, Namche 56000, Nepal","Namche-Thame Marg, Namche",,,"27.804958,86.709576",,,"store / establishment",https://plus.google.com/118445858203066127336/about?hl=en-US,,ChIJYwb2kdoI6TkRBFyEDvFI1fk
"ND Tibetan Cooperative Store","Namche Marg, Namche 56000, Nepal","Namche Marg, Namche",,,"27.804661,86.710404",,,"store / establishment",https://plus.google.com/103690326423267524582/about?hl=en-US,,ChIJ-3vEvNoI6TkRWlrxSjhelkM
"Khumjud Khaja Ghar","Lukla - Everest Base Camp Trekking Route, Chaurikharka 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Chaurikharka",,,"27.690252,86.728856",,,"grocery_or_supermarket / food / store / establishment",https://plus.google.com/110893788338774768806/about?hl=en-US,,ChIJcakJqxsQ6TkRNVgtfHqyjuc
"Grocery Shop","Lukla - Everest Base Camp Trekking Route, Chaurikharka 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Chaurikharka",,,"27.690615,86.728763",,,"grocery_or_supermarket / food / store / establishment",https://plus.google.com/100746823167916812795/about?hl=en-US,,ChIJJ0sqqRsQ6TkRvVVzbY5VhlM
MOMO,"Khumjung- Kyangjungma Marg, Khumjung 56000, Nepal","Khumjung- Kyangjungma Marg, Khumjung",,,"27.823394,86.722512",,,"store / establishment",https://plus.google.com/104094312742839565851/about?hl=en-US,,ChIJRa_bPpMI6TkRmksf5HbDN68
"Buddha Cyber and Shopping Center","Namche Marg, Namche 56000, Nepal","Namche Marg, Namche",,,"27.805357,86.710912",,,"grocery_or_supermarket / food / store / establishment",https://plus.google.com/112365881761151561161/about?hl=en-US,,ChIJr4qvydoI6TkRYUnUtwZzFgo
"Everest Bakery","Namche Bazar, Namche 56000, Nepal",Namche,,,"27.810629,86.709498",,,"bakery / store / food / establishment",https://plus.google.com/114738697793740459520/about?hl=en-US,,ChIJ-8o1jtwI6TkRgUW22SxfBKo
